0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	18	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	33	
0	0	0	0	0	0	0	48	
0	0	0	0	0	0	0	48	
